0 1 0 -1 
0.00195313 0 -1 -2 
0.00390625 0 -1 -2 
0.00585938 0 -1 -2 
0.0078125 0 -1 -2 
0.00976563 0 -1 -2 
0.0117188 0 -1 -2 
0.0136719 0 -1 -2 
0.015625 0 -1 -2 
0.0175781 0 -1 -2 
0.0195313 0 -1 -2 
0.0214844 0 -1 -2 
0.0234375 0 -1 -2 
0.0253906 0 -1 -2 
0.0273438 0 -1 -2 
0.0292969 0 -1 -2 
0.03125 0 -1 -2 
0.0332031 0 -1 -2 
0.0351563 0 -1 -2 
0.0371094 0 -1 -2 
0.0390625 0 -1 -2 
0.0410156 0 -1 -2 
0.0429688 0 -1 -2 
0.0449219 0 -1 -2 
0.046875 0 -1 -2 
0.0488281 0 -1 -2 
0.0507813 0 -1 -2 
0.0527344 0 -1 -2 
0.0546875 0 -1 -2 
0.0566406 0 -1 -2 
0.0585938 0 -1 -2 
0.0605469 0 -1 -2 
0.0625 0 -1 -2 
0.0644531 0 -1 -2 
0.0664063 0 -1 -2 
0.0683594 0 -1 -2 
0.0703125 0 -1 -2 
0.0722656 0 -1 -2 
0.0742188 0 -1 -2 
0.0761719 0 -1 -2 
0.078125 0 -1 -2 
0.0800781 0 -1 -2 
0.0820313 0 -1 -2 
0.0839844 0 -1 -2 
0.0859375 0 -1 -2 
0.0878906 0 -1 -2 
0.0898438 0 -1 -2 
0.0917969 0 -1 -2 
0.09375 0 -1 -2 
0.0957031 0 -1 -2 
0.0976563 0 -1 -2 
0.0996094 0 -1 -2 
0.101563 0 -1 -2 
0.103516 0 -1 -2 
0.105469 0 -1 -2 
0.107422 0 -1 -2 
0.109375 0 -1 -2 
0.111328 0 -1 -2 
0.113281 0 -1 -2 
0.115234 0 -1 -2 
0.117188 0 -1 -2 
0.119141 0 -1 -2 
0.121094 0 -1 -2 
0.123047 0 -1 -2 
0.125 0 -1 -2 
0.126953 0 -1 -2 
0.128906 0 -1 -2 
0.130859 0 -1 -2 
0.132813 0 -1 -2 
0.134766 0 -1 -2 
0.136719 0 -1 -2 
0.138672 0 -1 -2 
0.140625 0 -1 -2 
0.142578 0 -1 -2 
0.144531 0 -1 -2 
0.146484 0 -1 -2 
0.148438 0 -1 -2 
0.150391 0 -1 -2 
0.152344 0 -1 -2 
0.154297 0 -1 -2 
0.15625 0 -1 -2 
0.158203 0 -1 -2 
0.160156 0 -1 -2 
0.162109 0 -1 -2 
0.164063 0 -1 -2 
0.166016 0 -1 -2 
0.167969 0 -1 -2 
0.169922 0 -1 -2 
0.171875 0 -1 -2 
0.173828 0 -1 -2 
0.175781 0 -1 -2 
0.177734 0 -1 -2 
0.179688 0 -1 -2 
0.181641 0 -1 -2 
0.183594 0 -1 -2 
0.185547 0 -1 -2 
0.1875 0 -1 -2 
0.189453 0 -1 -2 
0.191406 0 -1 -2 
0.193359 0 -1 -2 
0.195313 0 -1 -2 
0.197266 0 -1 -2 
0.199219 0 -1 -2 
0.201172 0 -1 -2 
0.203125 0 -1 -2 
0.205078 0 -1 -2 
0.207031 0 -1 -2 
0.208984 0 -1 -2 
0.210938 0 -1 -2 
0.212891 0 -1 -2 
0.214844 0 -1 -2 
0.216797 0 -1 -2 
0.21875 0 -1 -2 
0.220703 0 -1 -2 
0.222656 0 -1 -2 
0.224609 0 -1 -2 
0.226563 0 -1 -2 
0.228516 0 -1 -2 
0.230469 0 -1 -2 
0.232422 0 -1 -2 
0.234375 0 -1 -2 
0.236328 0 -1 -2 
0.238281 0 -1 -2 
0.240234 0 -1 -2 
0.242188 0 -1 -2 
0.244141 0 -1 -2 
0.246094 0 -1 -2 
0.248047 0 -1 -2 
0.25 0 -1 -2 
0.251953 0 -1 -2 
0.253906 0 -1 -2 
0.255859 0 -1 -2 
0.257813 0 -1 -2 
0.259766 0 -1 -2 
0.261719 0 -1 -2 
0.263672 0 -1 -2 
0.265625 0 -1 -2 
0.267578 0 -1 -2 
0.269531 0 -1 -2 
0.271484 0 -1 -2 
0.273438 0 -1 -2 
0.275391 0 -1 -2 
0.277344 0 -1 -2 
0.279297 0 -1 -2 
0.28125 0 -1 -2 
0.283203 0 -1 -2 
0.285156 0 -1 -2 
0.287109 0 -1 -2 
0.289063 0 -1 -2 
0.291016 0 -1 -2 
0.292969 0 -1 -2 
0.294922 0 -1 -2 
0.296875 0 -1 -2 
0.298828 0 -1 -2 
0.300781 0 -1 -2 
0.302734 0 -1 -2 
0.304688 0 -1 -2 
0.306641 0 -1 -2 
0.308594 0 -1 -2 
0.310547 0 -1 -2 
0.3125 0 -1 -2 
0.314453 0 -1 -2 
0.316406 0 -1 -2 
0.318359 0 -1 -2 
0.320313 0 -1 -2 
0.322266 0 -1 -2 
0.324219 0 -1 -2 
0.326172 0 -1 -2 
0.328125 0 -1 -2 
0.330078 0 -1 -2 
0.332031 0 -1 -2 
0.333984 0 -1 -2 
0.335938 0 -1 -2 
0.337891 0 -1 -2 
0.339844 0 -1 -2 
0.341797 0 -1 -2 
0.34375 0 -1 -2 
0.345703 0 -1 -2 
0.347656 0 -1 -2 
0.349609 0 -1 -2 
0.351563 0 -1 -2 
0.353516 0 -1 -2 
0.355469 0 -1 -2 
0.357422 0 -1 -2 
0.359375 0 -1 -2 
0.361328 0 -1 -2 
0.363281 0 -1 -2 
0.365234 0 -1 -2 
0.367188 0 -1 -2 
0.369141 0 -1 -2 
0.371094 0 -1 -2 
0.373047 0 -1 -2 
0.375 0.25986 -0.832756 -1.70765 
0.376953 0.25986 -0.832756 -1.70765 
0.378906 0.25986 -0.832756 -1.70765 
0.380859 0.25986 -0.832756 -1.70765 
0.382813 0.25986 -0.832756 -1.70765 
0.384766 0.25986 -0.832756 -1.70765 
0.386719 0.25986 -0.832756 -1.70765 
0.388672 0.25986 -0.832756 -1.70765 
0.390625 0.25986 -0.832756 -1.70765 
0.392578 0.25986 -0.832756 -1.70765 
0.394531 0.25986 -0.832756 -1.70765 
0.396484 0.25986 -0.832756 -1.70765 
0.398438 0.25986 -0.832756 -1.70765 
0.400391 0.25986 -0.832756 -1.70765 
0.402344 0.25986 -0.832756 -1.70765 
0.404297 0.25986 -0.832756 -1.70765 
0.40625 0.25986 -0.832756 -1.70765 
0.408203 0.25986 -0.832756 -1.70765 
0.410156 0.25986 -0.832756 -1.70765 
0.412109 0.25986 -0.832756 -1.70765 
0.414063 0.25986 -0.832756 -1.70765 
0.416016 0.25986 -0.832756 -1.70765 
0.417969 0.25986 -0.832756 -1.70765 
0.419922 0.25986 -0.832756 -1.70765 
0.421875 0.25986 -0.832756 -1.70765 
0.423828 0.25986 -0.832756 -1.70765 
0.425781 0.25986 -0.832756 -1.70765 
0.427734 0.25986 -0.832756 -1.70765 
0.429688 0.25986 -0.832756 -1.70765 
0.431641 0.25986 -0.832756 -1.70765 
0.433594 0.25986 -0.832756 -1.70765 
0.435547 0.25986 -0.832756 -1.70765 
0.4375 0.25986 -0.832756 -1.70765 
0.439453 0.25986 -0.832756 -1.70765 
0.441406 0.25986 -0.832756 -1.70765 
0.443359 0.25986 -0.832756 -1.70765 
0.445313 0.25986 -0.832756 -1.70765 
0.447266 0.25986 -0.832756 -1.70765 
0.449219 0.25986 -0.832756 -1.70765 
0.451172 0.25986 -0.832756 -1.70765 
0.453125 0.25986 -0.832756 -1.70765 
0.455078 0.25986 -0.832756 -1.70765 
0.457031 0.25986 -0.832756 -1.70765 
0.458984 0.25986 -0.832756 -1.70765 
0.460938 0.25986 -0.832756 -1.70765 
0.462891 0.25986 -0.832756 -1.70765 
0.464844 0.25986 -0.832756 -1.70765 
