3.497456 2.898624 0.073242
3.618597 3.045008 0.073730
3.749491 3.183483 0.074219
3.875630 3.302895 0.074707
4.000012 3.418750 0.075195
4.109865 3.539102 0.075684
4.199000 3.653813 0.076172
4.294489 3.759246 0.076660
4.382227 3.864954 0.077148
4.462249 3.969518 0.077637
4.528627 4.059386 0.078125
4.587910 4.150588 0.078613
4.630669 4.238439 0.079102
4.650445 4.320918 0.079590
4.661273 4.379449 0.080078
4.661625 4.420137 0.080566
4.650566 4.448870 0.081055
4.630295 4.469666 0.081543
4.599980 4.474561 0.082031
4.558209 4.492458 0.082520
4.519368 4.488534 0.083008
4.454522 4.477048 0.083496
4.383616 4.455207 0.083984
4.301114 4.433103 0.084473
4.210912 4.406568 0.084961
4.099090 4.376436 0.085449
3.971877 4.338232 0.085938
3.820278 4.272473 0.086426
3.663820 4.184779 0.086914
3.501449 4.083931 0.087402
3.340278 3.967695 0.087891
3.178261 3.828350 0.088379
2.994571 3.676387 0.088867
2.803455 3.516786 0.089355
2.600475 3.340245 0.089844
2.405721 3.141409 0.090332
2.202344 2.934104 0.090820
2.003428 2.720448 0.091309
1.798526 2.497503 0.091797
1.586782 2.279176 0.092285
1.383414 2.057987 0.092773
1.179791 1.821936 0.093262
0.974343 1.584367 0.093750
0.752480 1.357468 0.094238
0.538430 1.128322 0.094727
0.327305 0.896160 0.095215
0.125689 0.675390 0.095703
-0.073478 0.457731 0.096191
-0.268671 0.238626 0.096680
-0.448534 0.007467 0.097168
-0.644307 -0.212919 0.097656
-0.837667 -0.433068 0.098145
-1.035123 -0.640317 0.098633
-1.229046 -0.853391 0.099121
-1.433832 -1.065710 0.099609
-1.631532 -1.269462 0.100098
-1.830867 -1.490720 0.100586
-2.027027 -1.701879 0.101074
-2.222561 -1.895633 0.101562
-2.402801 -2.070233 0.102051
-2.568947 -2.236148 0.102539
-2.731451 -2.391813 0.103027
-2.879026 -2.535178 0.103516
-3.036464 -2.671666 0.104004
-3.193046 -2.807299 0.104492
-3.330662 -2.938211 0.104980
-3.462689 -3.061376 0.105469
-3.587376 -3.180848 0.105957
-3.693696 -3.294724 0.106445
-3.787899 -3.393019 0.106934
-3.876020 -3.489307 0.107422
-3.945906 -3.560011 0.107910
-4.004267 -3.624090 0.108398
-4.057615 -3.661818 0.108887
-4.089695 -3.693277 0.109375
-4.120169 -3.710760 0.109863
-4.142631 -3.720926 0.110352
-4.145069 -3.732372 0.110840
-4.123309 -3.737683 0.111328
-4.095322 -3.744174 0.111816
-4.051238 -3.733488 0.112305
-3.986729 -3.709115 0.112793
-3.905406 -3.665343 0.113281
-3.811414 -3.622719 0.113770
-3.704783 -3.576900 0.114258
-3.594650 -3.513014 0.114746
-3.470125 -3.428266 0.115234
-3.325207 -3.333240 0.115723
-3.171480 -3.227385 0.116211
-3.006232 -3.108523 0.116699
-2.849364 -2.985419 0.117188
-2.676868 -2.853930 0.117676
-2.493737 -2.718481 0.118164
-2.315012 -2.584269 0.118652
-2.140556 -2.439641 0.119141
-1.972271 -2.283337 0.119629
-1.781433 -2.120173 0.120117
-1.581557 -1.954936 0.120605
-1.377282 -1.778024 0.121094
-1.162244 -1.589262 0.121582
-0.947555 -1.409011 0.122070
-0.733668 -1.234202 0.122559
-0.523820 -1.047673 0.123047
-0.305942 -0.868549 0.123535
-0.092246 -0.682567 0.124023
0.114561 -0.494297 0.124512
0.311286 -0.298263 0.125000
0.514833 -0.097424 0.125488
0.721630 0.099163 0.125977
0.938827 0.293521 0.126465
1.148148 0.492621 0.126953
1.347537 0.702586 0.127441
1.541208 0.916645 0.127930
1.741410 1.116567 0.128418
1.942788 1.314815 0.128906
2.121489 1.501310 0.129395
2.290229 1.673540 0.129883
2.454858 1.836824 0.130371
2.614410 1.992718 0.130859
2.764665 2.138535 0.131348
2.907296 2.283703 0.131836
3.038569 2.424973 0.132324
3.153787 2.559790 0.132812
3.261406 2.682828 0.133301
3.362702 2.805753 0.133789
3.460365 2.902001 0.134277
3.553116 2.980883 0.134766
3.638206 3.064724 0.135254
3.712457 3.132251 0.135742
3.772257 3.192242 0.136230
3.816340 3.255371 0.136719
3.863659 3.298971 0.137207
3.908393 3.321535 0.137695
3.949442 3.331462 0.138184
3.991520 3.347600 0.138672
4.034566 3.364103 0.139160
4.063906 3.374043 0.139648
4.106452 3.381083 0.140137
4.142071 3.369702 0.140625
4.178766 3.351494 0.141113
4.214129 3.344641 0.141602
4.229384 3.327993 0.142090
4.224443 3.305839 0.142578
4.225035 3.284017 0.143066
4.221311 3.260185 0.143555
4.212005 3.230051 0.144043
4.200154 3.206462 0.144531
4.186159 3.178458 0.145020
4.169919 3.148578 0.145508
4.141290 3.127995 0.145996
4.119063 3.101189 0.146484
4.100723 3.085964 0.146973
4.083213 3.075060 0.147461
4.060145 3.062959 0.147949
4.037327 3.051695 0.148438
4.016486 3.039780 0.148926
4.000143 3.021853 0.149414
3.988636 3.005980 0.149902
4.004064 2.983579 0.150391
4.016211 2.962002 0.150879
4.028596 2.936643 0.151367
4.035187 2.901333 0.151855
4.048358 2.866358 0.152344
4.074627 2.841507 0.152832
4.089943 2.811605 0.153320
4.111872 2.787900 0.153809
4.149965 2.779375 0.154297
4.183854 2.762255 0.154785
4.212387 2.740956 0.155273
4.238832 2.726454 0.155762
4.261271 2.740087 0.156250
4.282648 2.747302 0.156738
4.319948 2.752468 0.157227
4.344778 2.756679 0.157715
4.369082 2.750571 0.158203
4.389156 2.737181 0.158691
4.397551 2.723515 0.159180
4.397940 2.719062 0.159668
4.402575 2.698603 0.160156
4.404619 2.691009 0.160645
4.406649 2.690448 0.161133
4.408959 2.682163 0.161621
4.411446 2.690071 0.162109
4.410933 2.702871 0.162598
4.406926 2.718341 0.163086
4.407375 2.737908 0.163574
4.422579 2.771882 0.164062
4.432785 2.815191 0.164551
4.449042 2.861899 0.165039
4.467581 2.901474 0.165527
4.487849 2.937589 0.166016
4.507588 2.968146 0.166504
4.517815 2.975683 0.166992
4.518568 2.986663 0.167480
4.523139 2.988529 0.167969
4.531582 2.993870 0.168457
4.538598 3.001616 0.168945
4.538118 3.013739 0.169434
4.541873 3.021912 0.169922
4.522684 3.033741 0.170410
4.509701 3.049115 0.170898
4.486544 3.059900 0.171387
4.458268 3.069645 0.171875
4.456912 3.092196 0.172363
4.450110 3.107172 0.172852
4.447552 3.127049 0.173340
4.452115 3.145055 0.173828
4.451558 3.157328 0.174316
4.446206 3.172238 0.174805
4.439290 3.194734 0.175293
4.446497 3.216448 0.175781
4.457982 3.243341 0.176270
4.460877 3.271942 0.176758
4.473417 3.298010 0.177246
4.474254 3.331698 0.177734
4.473829 3.378753 0.178223
4.464910 3.434517 0.178711
4.456357 3.482143 0.179199
4.444466 3.534740 0.179688
4.439456 3.582697 0.180176
4.424017 3.639357 0.180664
4.413091 3.680385 0.181152
4.398685 3.724292 0.181641
4.378124 3.770665 0.182129
4.351781 3.813958 0.182617
4.331419 3.862835 0.183105
4.321764 3.909954 0.183594
4.308817 3.964070 0.184082
4.297621 4.005338 0.184570
4.299403 4.034973 0.185059
4.299689 4.064973 0.185547
4.300047 4.083977 0.186035
4.301396 4.102656 0.186523
4.304199 4.116022 0.187012
4.304978 4.129656 0.187500
4.304520 4.140309 0.187988
4.295422 4.143590 0.188477
4.288356 4.140548 0.188965
4.283029 4.132612 0.189453
4.270345 4.132052 0.189941
4.265639 4.136916 0.190430
4.260280 4.148446 0.190918
4.263969 4.155949 0.191406
4.264402 4.156301 0.191895
4.266731 4.145740 0.192383
4.258981 4.125294 0.192871
4.251106 4.113469 0.193359
4.241586 4.102249 0.193848
4.229940 4.094782 0.194336
4.236477 4.079878 0.194824
4.231843 4.052845 0.195312
4.243474 4.026306 0.195801
4.261203 4.002859 0.196289
4.278230 3.974577 0.196777
4.295094 3.949824 0.197266
4.313617 3.929620 0.197754
4.334490 3.919784 0.198242
4.350817 3.910123 0.198730
4.359025 3.913368 0.199219
4.360727 3.921449 0.199707
4.350856 3.928621 0.200195
4.338720 3.938073 0.200684
4.313755 3.943436 0.201172
4.280485 3.947713 0.201660
4.257540 3.960815 0.202148
4.236547 3.977348 0.202637
4.210868 3.997414 0.203125
4.181717 4.002124 0.203613
4.155755 4.003602 0.204102
4.132271 3.997916 0.204590
4.105901 3.987924 0.205078
4.082214 3.983680 0.205566
4.060754 3.968581 0.206055
4.024917 3.951109 0.206543
3.979913 3.915192 0.207031
3.924475 3.871740 0.207520
3.860203 3.831155 0.208008
3.808563 3.797210 0.208496
3.773880 3.765302 0.208984
3.724099 3.738240 0.209473
3.690896 3.711505 0.209961
3.643096 3.682343 0.210449
3.601928 3.655554 0.210938
3.559266 3.625149 0.211426
3.510706 3.604853 0.211914
3.482744 3.587288 0.212402
3.440525 3.555808 0.212891
3.397663 3.524937 0.213379
3.359932 3.504977 0.213867
3.330509 3.480875 0.214355
3.294602 3.458049 0.214844
3.258134 3.445514 0.215332
3.212445 3.432219 0.215820
3.168084 3.417900 0.216309
3.118642 3.395916 0.216797
3.073192 3.374370 0.217285
3.032616 3.368194 0.217773
2.983979 3.357723 0.218262
2.932211 3.336745 0.218750
2.889853 3.323014 0.219238
2.852721 3.330613 0.219727
2.815214 3.333427 0.220215
2.788192 3.340872 0.220703
2.774504 3.337942 0.221191
2.758350 3.330196 0.221680
2.732267 3.315932 0.222168
2.710836 3.302281 0.222656
2.689062 3.283128 0.223145
2.661991 3.264328 0.223633
2.628853 3.234639 0.224121
2.576395 3.195683 0.224609
2.521639 3.159606 0.225098
2.471204 3.108952 0.225586
2.417206 3.040213 0.226074
2.374273 2.975479 0.226562
2.332245 2.917558 0.227051
2.278855 2.865814 0.227539
2.231868 2.805299 0.228027
2.186875 2.731305 0.228516
2.158066 2.653345 0.229004
2.137330 2.572593 0.229492
2.118640 2.495741 0.229980
2.101819 2.430691 0.230469
2.088276 2.389211 0.230957
2.086661 2.355905 0.231445
2.091152 2.315556 0.231934
2.096520 2.295831 0.232422
2.106688 2.265590 0.232910
2.114120 2.219795 0.233398
2.109042 2.182721 0.233887
2.107388 2.142824 0.234375
2.100602 2.095669 0.234863
2.099993 2.052068 0.235352
2.094341 2.011619 0.235840
2.083512 1.964210 0.236328
2.068238 1.925340 0.236816
2.058157 1.886211 0.237305
2.040151 1.846543 0.237793
2.012718 1.808710 0.238281
1.994374 1.767349 0.238770
1.964437 1.719294 0.239258
1.941261 1.666828 0.239746
1.916568 1.612173 0.240234
1.886837 1.566741 0.240723
1.845659 1.520072 0.241211
1.795331 1.481350 0.241699
1.735753 1.450822 0.242188
1.694447 1.412477 0.242676
1.657087 1.378350 0.243164
1.607728 1.346430 0.243652
1.548829 1.319415 0.244141
1.501449 1.285821 0.244629
1.434015 1.265774 0.245117
1.363583 1.257633 0.245605
1.293399 1.243387 0.246094
1.237734 1.233984 0.246582
1.192089 1.223936 0.247070
1.154167 1.203442 0.247559
1.099541 1.197553 0.248047
1.047207 1.208410 0.248535
1.003314 1.226596 0.249023
0.969883 1.246221 0.249512
0.941525 1.274692 0.250000
0.920601 1.285488 0.250488
0.893929 1.294219 0.250977
0.868707 1.303318 0.251465
0.864740 1.304350 0.251953
0.859606 1.311863 0.252441
0.864068 1.321213 0.252930
0.870733 1.324201 0.253418
0.888171 1.324948 0.253906
0.908654 1.325916 0.254395
0.920518 1.328718 0.254883
0.928043 1.326267 0.255371
0.947684 1.326180 0.255859
0.954971 1.317712 0.256348
0.956410 1.302006 0.256836
0.953257 1.284002 0.257324
0.948328 1.257491 0.257812
0.937423 1.220061 0.258301
0.920459 1.187718 0.258789
0.901228 1.149883 0.259277
0.890101 1.127871 0.259766
0.879423 1.109163 0.260254
0.869853 1.068229 0.260742
0.853558 1.010936 0.261230
0.839884 0.971087 0.261719
0.816348 0.931183 0.262207
0.792851 0.899853 0.262695
0.773737 0.849436 0.263184
0.741732 0.793894 0.263672
0.710962 0.743819 0.264160
0.681689 0.698798 0.264648
0.633516 0.664232 0.265137
0.584008 0.617149 0.265625
0.547042 0.576370 0.266113
0.524252 0.533259 0.266602
0.496766 0.502123 0.267090
0.476610 0.471287 0.267578
0.452257 0.436692 0.268066
0.424018 0.401443 0.268555
0.394605 0.364945 0.269043
0.365770 0.321191 0.269531
0.345685 0.279438 0.270020
0.328308 0.246716 0.270508
0.290883 0.220109 0.270996
0.252619 0.203384 0.271484
0.207392 0.182250 0.271973
0.153908 0.150468 0.272461
0.100612 0.093703 0.272949
0.055561 0.051846 0.273438
0.013966 0.010121 0.273926
-0.030928 -0.042917 0.274414
-0.069061 -0.084606 0.274902
-0.095845 -0.122936 0.275391
-0.141049 -0.163075 0.275879
-0.191539 -0.207515 0.276367
-0.247332 -0.258599 0.276855
-0.283564 -0.310483 0.277344
-0.329220 -0.357693 0.277832
-0.372884 -0.408737 0.278320
-0.415038 -0.450562 0.278809
-0.462183 -0.494844 0.279297
-0.509503 -0.521717 0.279785
-0.550348 -0.571664 0.280273
-0.596487 -0.618264 0.280762
-0.643128 -0.658202 0.281250
-0.688360 -0.680231 0.281738
-0.723932 -0.694450 0.282227
-0.763966 -0.718173 0.282715
-0.791259 -0.730597 0.283203
-0.814548 -0.756363 0.283691
-0.831472 -0.786234 0.284180
-0.856401 -0.800001 0.284668
-0.876760 -0.818878 0.285156
-0.889412 -0.832644 0.285645
-0.890880 -0.842837 0.286133
-0.894555 -0.856545 0.286621
-0.907709 -0.860982 0.287109
-0.917138 -0.861038 0.287598
-0.936164 -0.860696 0.288086
-0.949532 -0.872464 0.288574
-0.963063 -0.889903 0.289062
-0.972092 -0.907248 0.289551
-0.979661 -0.925394 0.290039
-0.981716 -0.934689 0.290527
-0.994563 -0.945693 0.291016
-1.035819 -0.972567 0.291504
-1.061725 -0.999297 0.291992
-1.088032 -1.042250 0.292480
-1.124000 -1.087599 0.292969
-1.165774 -1.123331 0.293457
-1.206861 -1.151701 0.293945
-1.242918 -1.181402 0.294434
-1.274708 -1.196881 0.294922
-1.290070 -1.213598 0.295410
-1.306453 -1.222735 0.295898
-1.311658 -1.226331 0.296387
-1.325757 -1.241083 0.296875
-1.324740 -1.261140 0.297363
-1.318725 -1.250347 0.297852
-1.309773 -1.221119 0.298340
-1.301336 -1.196943 0.298828
-1.290586 -1.186635 0.299316
-1.284632 -1.187693 0.299805
-1.277871 -1.184074 0.300293
-1.262434 -1.165312 0.300781
-1.253930 -1.141077 0.301270
-1.250862 -1.123194 0.301758
-1.251271 -1.106601 0.302246
-1.255603 -1.095634 0.302734
-1.270121 -1.091808 0.303223
-1.276921 -1.088297 0.303711
-1.280203 -1.087008 0.304199
-1.289135 -1.079374 0.304688
-1.298255 -1.078297 0.305176
-1.305880 -1.076822 0.305664
-1.310536 -1.072576 0.306152
-1.313166 -1.073782 0.306641
-1.320356 -1.068267 0.307129
-1.332820 -1.080316 0.307617
-1.338632 -1.087863 0.308105
-1.348480 -1.088366 0.308594
-1.360711 -1.084365 0.309082
-1.372650 -1.085222 0.309570
-1.380808 -1.081574 0.310059
-1.397916 -1.084145 0.310547
-1.416303 -1.081473 0.311035
-1.453616 -1.069425 0.311523
-1.481273 -1.065277 0.312012
-1.505420 -1.071707 0.312500
-1.513048 -1.074877 0.312988
-1.507432 -1.065766 0.313477
-1.504011 -1.056786 0.313965
-1.508614 -1.069801 0.314453
-1.510369 -1.093706 0.314941
-1.508605 -1.124402 0.315430
-1.507267 -1.141364 0.315918
-1.500112 -1.148631 0.316406
-1.495781 -1.165862 0.316895
-1.482109 -1.176462 0.317383
-1.468525 -1.187585 0.317871
-1.453550 -1.189444 0.318359
-1.447027 -1.174130 0.318848
-1.441455 -1.161034 0.319336
-1.421009 -1.148496 0.319824
-1.381847 -1.137607 0.320312
-1.348143 -1.137191 0.320801
-1.309249 -1.141414 0.321289
-1.276825 -1.131215 0.321777
-1.234657 -1.131274 0.322266
-1.190014 -1.129455 0.322754
-1.165896 -1.111687 0.323242
-1.141561 -1.085397 0.323730
-1.125051 -1.068757 0.324219
-1.119136 -1.054166 0.324707
-1.130910 -1.054650 0.325195
-1.140525 -1.049778 0.325684
-1.159333 -1.056098 0.326172
-1.173350 -1.060727 0.326660
-1.180855 -1.064562 0.327148
-1.187761 -1.077826 0.327637
-1.204429 -1.076358 0.328125
-1.215979 -1.058902 0.328613
-1.221899 -1.038355 0.329102
-1.245768 -1.021843 0.329590
-1.276266 -1.012490 0.330078
-1.309862 -1.006612 0.330566
-1.338906 -1.006250 0.331055
-1.361455 -1.000840 0.331543
-1.391725 -0.995361 0.332031
-1.413071 -0.985316 0.332520
-1.438138 -0.987912 0.333008
-1.465238 -0.984019 0.333496
-1.498449 -0.967220 0.333984
-1.524852 -0.954124 0.334473
-1.531214 -0.958501 0.334961
-1.526242 -0.966885 0.335449
-1.534995 -0.967118 0.335938
-1.533539 -0.971467 0.336426
-1.535537 -0.975880 0.336914
-1.541178 -0.967964 0.337402
-1.538887 -0.968580 0.337891
-1.538223 -0.983482 0.338379
-1.542259 -1.000293 0.338867
-1.552508 -1.015876 0.339355
-1.560875 -1.029342 0.339844
-1.561306 -1.041332 0.340332
-1.556487 -1.044201 0.340820
-1.559299 -1.054331 0.341309
-1.562870 -1.065007 0.341797
-1.573057 -1.081106 0.342285
-1.569721 -1.100738 0.342773
-1.577526 -1.128641 0.343262
-1.596030 -1.154343 0.343750
-1.620759 -1.184341 0.344238
-1.652385 -1.217818 0.344727
-1.678588 -1.243864 0.345215
-1.712572 -1.266057 0.345703
-1.741748 -1.291078 0.346191
-1.767967 -1.324533 0.346680
-1.794264 -1.346517 0.347168
-1.824713 -1.361564 0.347656
-1.854096 -1.387176 0.348145
-1.892508 -1.418287 0.348633
-1.933553 -1.441511 0.349121
-1.964521 -1.471490 0.349609
-1.990620 -1.516822 0.350098
-2.021047 -1.566092 0.350586
-2.049785 -1.611880 0.351074
-2.073883 -1.657334 0.351562
-2.108646 -1.684417 0.352051
-2.152217 -1.731398 0.352539
-2.197956 -1.770331 0.353027
-2.248979 -1.802242 0.353516
-2.291412 -1.832518 0.354004
-2.315506 -1.877062 0.354492
-2.347460 -1.922061 0.354980
-2.374941 -1.977538 0.355469
-2.400026 -2.022794 0.355957
-2.428109 -2.057593 0.356445
-2.454440 -2.090491 0.356934
-2.474243 -2.121399 0.357422
-2.492000 -2.148569 0.357910
-2.530185 -2.175352 0.358398
-2.549658 -2.213078 0.358887
-2.578666 -2.262574 0.359375
-2.598665 -2.307397 0.359863
-2.622405 -2.350311 0.360352
-2.646472 -2.395095 0.360840
-2.662186 -2.429290 0.361328
-2.658322 -2.465065 0.361816
-2.640770 -2.488774 0.362305
-2.610349 -2.509372 0.362793
-2.602594 -2.537560 0.363281
-2.587678 -2.572595 0.363770
-2.568690 -2.610215 0.364258
-2.540110 -2.620881 0.364746
-2.500159 -2.625117 0.365234
-2.467464 -2.626318 0.365723
-2.436868 -2.630356 0.366211
-2.421959 -2.622999 0.366699
-2.403968 -2.616208 0.367188
-2.376381 -2.613214 0.367676
-2.376623 -2.606893 0.368164
-2.381093 -2.598518 0.368652
-2.394210 -2.583337 0.369141
-2.398699 -2.587909 0.369629
-2.396178 -2.604852 0.370117
-2.394120 -2.626582 0.370605
-2.394231 -2.640731 0.371094
-2.394374 -2.650871 0.371582
-2.386618 -2.647487 0.372070
-2.384484 -2.639776 0.372559
-2.380073 -2.627063 0.373047
-2.378303 -2.605058 0.373535
-2.363168 -2.587639 0.374023
-2.329565 -2.573212 0.374512
-2.288376 -2.559418 0.375000
-2.243516 -2.562401 0.375488
-2.196965 -2.567001 0.375977
-2.149467 -2.574477 0.376465
-2.107162 -2.581427 0.376953
-2.069694 -2.599739 0.377441
-2.035393 -2.622403 0.377930
-2.017329 -2.642269 0.378418
-2.006564 -2.661955 0.378906
-1.990676 -2.687158 0.379395
-1.976042 -2.720983 0.379883
-1.959661 -2.746567 0.380371
-1.940345 -2.774411 0.380859
-1.931375 -2.788131 0.381348
-1.925355 -2.806431 0.381836
-1.930143 -2.818542 0.382324
-1.946227 -2.829404 0.382812
-1.955958 -2.825886 0.383301
-1.949504 -2.827810 0.383789
-1.940941 -2.821650 0.384277
-1.939099 -2.818146 0.384766
-1.950661 -2.805500 0.385254
-1.955847 -2.793076 0.385742
-1.973076 -2.766194 0.386230
-1.978718 -2.742342 0.386719
-1.977213 -2.699451 0.387207
-1.969872 -2.655095 0.387695
-1.962461 -2.611002 0.388184
-1.964794 -2.567339 0.388672
-1.972686 -2.530590 0.389160
-1.986545 -2.490865 0.389648
-1.984304 -2.446793 0.390137
-1.978391 -2.396829 0.390625
-1.960307 -2.351040 0.391113
-1.955584 -2.303357 0.391602
-1.949242 -2.260504 0.392090
-1.960049 -2.212788 0.392578
-1.969015 -2.161399 0.393066
-1.969853 -2.110651 0.393555
-1.975635 -2.061266 0.394043
-1.992656 -2.016604 0.394531
-2.008194 -1.975463 0.395020
-2.039991 -1.930088 0.395508
-2.071271 -1.889810 0.395996
-2.090149 -1.839752 0.396484
-2.111606 -1.787274 0.396973
-2.126159 -1.745395 0.397461
-2.127753 -1.706698 0.397949
-2.127161 -1.674079 0.398438
-2.108718 -1.638350 0.398926
-2.104065 -1.599727 0.399414
-2.105960 -1.546112 0.399902
-2.105783 -1.507560 0.400391
-2.107815 -1.473102 0.400879
-2.110270 -1.440152 0.401367
-2.101746 -1.408586 0.401855
-2.086564 -1.370438 0.402344
-2.080170 -1.344531 0.402832
-2.084455 -1.336135 0.403320
-2.068545 -1.317382 0.403809
-2.052552 -1.290419 0.404297
-2.028636 -1.272351 0.404785
-2.012796 -1.252145 0.405273
-2.004037 -1.227086 0.405762
-2.001029 -1.206280 0.406250
-2.007996 -1.187687 0.406738
-2.008651 -1.174015 0.407227
-2.009915 -1.171124 0.407715
-2.018776 -1.169602 0.408203
-2.027295 -1.171916 0.408691
-2.038857 -1.181774 0.409180
-2.046768 -1.186200 0.409668
-2.045482 -1.178446 0.410156
-2.047215 -1.175158 0.410645
-2.053987 -1.190817 0.411133
-2.067582 -1.204615 0.411621
-2.075129 -1.215596 0.412109
-2.083976 -1.220352 0.412598
-2.096744 -1.227822 0.413086
-2.107272 -1.238744 0.413574
-2.110348 -1.251337 0.414062
-2.104791 -1.250778 0.414551
-2.115811 -1.258059 0.415039
-2.131711 -1.275086 0.415527
-2.135663 -1.286039 0.416016
-2.136585 -1.301588 0.416504
-2.122626 -1.306939 0.416992
-2.117961 -1.311422 0.417480
-2.108147 -1.308666 0.417969
-2.109255 -1.304730 0.418457
-2.121371 -1.315763 0.418945
-2.137172 -1.327181 0.419434
-2.150548 -1.334804 0.419922
-2.183302 -1.339858 0.420410
-2.195462 -1.357800 0.420898
-2.207274 -1.356005 0.421387
-2.211271 -1.351802 0.421875
-2.213486 -1.347043 0.422363
-2.211802 -1.333486 0.422852
-2.213352 -1.332868 0.423340
